"cust_no","obs_dt","tag"
"3000655256","20200630",0
"3000558296","20200630",0
"3000632170","20200630",0
"3000627768","20200630",0
"3000622474","20200630",1
"3000758951","20200630",0
"3000661215","20200630",0
"3000663926","20200630",0
"3000709462","20200630",0
"3000523436","20200630",0
"3000649872","20200630",0
"3000725884","20200630",0
"3000622763","20200630",0
"3000754929","20200630",0
"3000418381","20200630",0
"3000584990","20200630",0
"3000592799","20200630",0
"3000636255","20200630",0
"3000659570","20200630",0
"3000591875","20200630",0
"3000636256","20200630",0
"3000756244","20200630",0
"3000497786","20200630",0
"3000571661","20200630",0
"3000729204","20200630",0
"3000793616","20200630",0
"3000624426","20200630",0
"3000578327","20200630",0
"3000624713","20200630",0
"3000619966","20200630",1
"3000552084","20200630",0
"3000625580","20200630",1
"3000576669","20200630",0
"3000622768","20200630",0
"3000744702","20200630",0
"3000698603","20200630",0
"4000138104","20200630",0
"3000672418","20200630",0
"3000609218","20200630",0
"3000552086","20200630",0
"3000603479","20200630",1
"3000626795","20200630",0
"3000582918","20200630",0
"3000695735","20200630",1
"3000571665","20200630",0
"3000423711","20200630",0
"3000584232","20200630",0
"3000601057","20200630",0
"3000756825","20200630",0
"3000625584","20200630",0
"3000626031","20200630",1
"3000623161","20200630",0
"3000434620","20200630",1
"3000655785","20200630",0
"3000660533","20200630",0
"3000417755","20200630",0
"3000634129","20200630",0
"3000614200","20200630",1
"3000616337","20200630",0
"3000742993","20200630",0
"3000616280","20200630",0
"3000099579","20200630",0
"3000467406","20200630",0
"3000654576","20200630",0
"3000668067","20200630",0
"3000596644","20200630",0
"3000598303","20200630",0
"3000352875","20200630",0
"3000428667","20200630",0
"3000667145","20200630",0
"3000596647","20200630",0
"3000616629","20200630",0
"3000569318","20200630",0
"3000693550","20200630",1
"3000554329","20200630",1
"3000625114","20200630",1
"3000790989","20200630",1
"3000426820","20200630",0
"3000658892","20200630",0
"3000804534","20200630",0
"3000630570","20200630",0
"3000792649","20200630",0
"3000410332","20200630",0
"3000795519","20200630",0
"3000423377","20200630",0
"3000657682","20200630",1
"3000739720","20200630",0
"3000405874","20200630",1
"3000630286","20200630",0
"3000555774","20200630",0
"3000652735","20200630",0
"3000416783","20200630",0
"3000641827","20200630",0
"3000616577","20200630",0
"3000757228","20200630",0
"3000640271","20200630",0
"3000564260","20200630",0
"3000625408","20200630",0
"3000662146","20200630",0
"3000427981","20200630",1
"3000042033","20200630",0
"3000744894","20200630",0
"3000524368","20200630",0
"3000761474","20200630",0
"3000594807","20200630",0
"3000652682","20200630",0
"3000612021","20200630",0
"3000599757","20200630",0
"3000555301","20200630",0
"3000686676","20200630",0
"3000647228","20200630",0
"3000608774","20200630",0
"3000746268","20200630",0
"3000661800","20200630",0
"3000633738","20200630",1
"3000662093","20200630",0
"3000583558","20200630",0
"3000470683","20200630",0
"3000612024","20200630",0
"3000719801","20200630",0
"3000611578","20200630",0
"3000773598","20200630",1
"1000000723","20200630",0
"3000576388","20200630",0
"3000609511","20200630",0
"3000723186","20200630",0
"3000582923","20200630",0
"3000532221","20200630",0
"3000641302","20200630",0
"3000781162","20200630",1
"3000634132","20200630",1
"3000336224","20200630",0
"3000665544","20200630",0
"3000616341","20200630",0
"3000651479","20200630",0
"3000418684","20200630",1
"3000420274","20200630",0
"3000558122","20200630",0
"3000664620","20200630",0
"3000628462","20200630",0
"3000627250","20200630",0
"3000627309","20200630",0
"3000420908","20200630",0
"3000597860","20200630",0
"3000557966","20200630",0
"3000634710","20200630",0
"3000631554","20200630",0
"3000625595","20200630",0
"3000641251","20200630",0
"3000617558","20200630",0
"3000630343","20200630",0
"3000652504","20200630",0
"3000348292","20200630",0
"3000624671","20200630",0
"3000348924","20200630",1
"3000634081","20200630",0
"3000593495","20200630",0
"3000413970","20200630",0
"3000531306","20200630",0
"3000655797","20200630",0
"3000751545","20200630",0
"3000743507","20200630",0
"3000626331","20200630",0
"3000612267","20200630",0
"3000727795","20200630",0
"3000578862","20200630",0
"3000749669","20200630",1
"3000660545","20200630",0
"3000660546","20200630",0
"3000794025","20200630",0
"3000623176","20200630",0
"3000627545","20200630",1
"3000623750","20200630",0
"3000577364","20200630",0
"3000610897","20200630",0
"4001868558","20200630",0
"3000725373","20200630",0
"3000343290","20200630",0
"3000467705","20200630",0
"3000627259","20200630",0
"3000620939","20200630",0
"3000432500","20200630",0
"3000657746","20200630",0
"3000809836","20200630",1
"3000654877","20200630",0
"3000615083","20200630",1
"3000592289","20200630",0
"3000642758","20200630",1
"3000419717","20200630",0
"3000615084","20200630",0
"3000635588","20200630",0
"3000568062","20200630",0
"3000634951","20200630",0
"3000728248","20200630",0
"3000622257","20200630",0
"3000736574","20200630",0
"3000470168","20200630",0
"3000676984","20200630",0
"3000615661","20200630",0
"3000634953","20200630",0
"3000600098","20200630",1
"3000625416","20200630",0
"3000659353","20200630",0
"3000797134","20200630",0
"3000626917","20200630",0
"3000780773","20200630",0
"3000739734","20200630",0
"3000735940","20200630",1
"3000579607","20200630",0
"3000577891","20200630",0
"3000575812","20200630",0
"3000627786","20200630",1
"3000651480","20200630",0
"3000614455","20200630",0
"3000621626","20200630",1
"3000723535","20200630",1
"3000583279","20200630",0
"3000662447","20200630",0
"3000458065","20200630",0
"3000757472","20200630",0
"3000728199","20200630",0
"3000409150","20200630",0
"3000777210","20200630",0
"3000610088","20200630",0
"3000666760","20200630",0
"3000739683","20200630",0
"3000729987","20200630",0
"3000646603","20200630",0
"3000553944","20200630",0
"3000636562","20200630",0
"3000552446","20200630",0
"3000628181","20200630",0
"3000414955","20200630",0
"3000722560","20200630",0
"3000660604","20200630",0
"3000570815","20200630",0
"3000752185","20200630",0
"3000725430","20200630",0
"3000616063","20200630",0
"3000598792","20200630",0
"3000630406","20200630",0
"3000650909","20200630",0
"3000563645","20200630",0
"3000668712","20200630",0
"3000606369","20200630",0
"3000470988","20200630",0
"3000652224","20200630",0
"3000698338","20200630",0
"3000622025","20200630",1
"3000607104","20200630",0
"3000764883","20200630",0
"3000566518","20200630",0
"3000411324","20200630",0
"3000634146","20200630",0
"3000659885","20200630",0
"3000778088","20200630",0
"3000745880","20200630",0
"3000661476","20200630",0
"3000556765","20200630",0
"3000616068","20200630",0
"3000596718","20200630",0
"3000555841","20200630",0
"3000572421","20200630",1
"3000418221","20200630",0
"3000631853","20200630",0
"3000648214","20200630",0
"3000622604","20200630",1
"3000754712","20200630",0
"3000558081","20200630",0
"3000604181","20200630",1
"3000679627","20200630",1
"3000596377","20200630",0
"3000645347","20200630",0
"3000570001","20200630",0
"3000662214","20200630",0
"3000415354","20200630",0
"3000595167","20200630",0
"3000642765","20200630",1
"3000645635","20200630",0
"3000796748","20200630",1
"3000604816","20200630",0
"3000619519","20200630",0
"3000440607","20200630",0
"3000656832","20200630",0
"3000660847","20200630",0
"3000647009","20200630",1
"3000728543","20200630",0
"3000559586","20200630",0
"3000622553","20200630",0
"3000714766","20200630",0
"3000572372","20200630",0
"3000662507","20200630",0
"3000564622","20200630",1
"3000562677","20200630",0
"3000813040","20200630",0
"3000225607","20200630",0
"3000591378","20200630",0
"3000600681","20200630",0
"3000653200","20200630",0
"3000663662","20200630",0
"3000610435","20200630",0
"3000699027","20200630",0
"3000619753","20200630",0
"3000641846","20200630",0
"3000563411","20200630",0
"3000553715","20200630",0
"3000631040","20200630",1
"3000663950","20200630",0
"3000621344","20200630",0
"3000629163","20200630",0
"3000645585","20200630",0
"3000636622","20200630",0
"3000754378","20200630",0
"3000663952","20200630",0
"3000542752","20200630",0
"3000432518","20200630",1
"3000664877","20200630",0
"3000417309","20200630",0
"3000644088","20200630",0
"3000568709","20200630",0
"3000665037","20200630",0
"3000572378","20200630",0
"3000623005","20200630",1
"3000650621","20200630",0
"3000631331","20200630",0
"3000248928","20200630",0
"3000584020","20200630",0
"3000594195","20200630",1
"3000580992","20200630",0
"3000625374","20200630",0
"3000572955","20200630",0
"3000658156","20200630",0
"3000772692","20200630",0
"3000629744","20200630",0
"3000562207","20200630",0
"3000425294","20200630",0
"3000657232","20200630",0
"3000553666","20200630",0
"3000342677","20200630",0
"3000589319","20200630",0
"3000730088","20200630",0
"3000639155","20200630",0
"3000643743","20200630",0
"3000627322","20200630",0
"3000431542","20200630",0
"3000585812","20200630",0
"3000420348","20200630",0
"3000808401","20200630",0
"3000782392","20200630",0
"3000764945","20200630",0
"3000661824","20200630",0
"3000551532","20200630",0
"3000640875","20200630",0
"3000610963","20200630",0
"3000662691","20200630",0
"3000560495","20200630",0
"3000747600","20200630",0
"3000642191","20200630",0
"3000565026","20200630",0
"3000726079","20200630",0
"3000575488","20200630",0
"3000660615","20200630",0
"3000617286","20200630",0
"3000638810","20200630",0
"3000431835","20200630",0
"3000658681","20200630",0
"3000564102","20200630",0
"3000663141","20200630",0
"3000777803","20200630",0
"3000627329","20200630",0
"3000628829","20200630",0
"3000634443","20200630",0
"3000642826","20200630",0
"3000561522","20200630",0
"3000623536","20200630",0
"3000768211","20200630",0
"3000637028","20200630",0
"3000551827","20200630",0
"3000752776","20200630",0
"3000554354","20200630",0
"3000632310","20200630",0
"3000615730","20200630",0
"3000623482","20200630",0
"3000641619","20200630",0
"3000661011","20200630",0
"3000623195","20200630",0
"3000638472","20200630",0
"3000585001","20200630",0
"3000661778","20200630",0
"3000468649","20200630",0
"3000412839","20200630",0
"3000440327","20200630",0
"3000647302","20200630",0
"3000630655","20200630",0
"3000531616","20200630",0
"3000632313","20200630",0
"3000643988","20200630",0
"3000562396","20200630",0
"3000607065","20200630",0
"3000572093","20200630",0
"3000660857","20200630",0
"3000655057","20200630",0
"3000667177","20200630",0
"3000550853","20200630",0
"3000568426","20200630",0
"3000677219","20200630",0
"3000610443","20200630",0
"3000663383","20200630",0
"3000565844","20200630",0
"3000551779","20200630",0
"3000423982","20200630",0
"3000629171","20200630",0
"3000629517","20200630",0
"3000377597","20200630",0
"3000724474","20200630",0
"3000669412","20200630",0
"3000295081","20200630",0
"3000430102","20200630",0
"3000553381","20200630",1
"3000682677","20200630",0
"3000635133","20200630",0
"3000634688","20200630",0
"3000765584","20200630",0
"3000669415","20200630",0
"3000639503","20200630",0
"3000610736","20200630",0
"3000419686","20200630",0
"3000660041","20200630",1
"3000627042","20200630",0
"3000623019","20200630",0
"3000569878","20200630",0
"3000727928","20200630",0
"3000813348","20200630",0
"3000595996","20200630",0
"3000627332","20200630",0
"3000620381","20200630",0
"3000408307","20200630",0
"3000634160","20200630",0
"3000412608","20200630",0
"3000653164","20200630",0
"3000660048","20200630",0
"3000562450","20200630",0
"3000654089","20200630",0
"3000634218","20200630",0
"3000341000","20200630",0
"3000464911","20200630",1
"3000617294","20200630",0
"3000550331","20200630",0
"3000206569","20200630",0
"3000543160","20200630",0
"3000423460","20200630",0
"3000607886","20200630",0
"3000668444","20200630",0
"3000391418","20200630",0
"3000784409","20200630",0
"3000615505","20200630",0
"3000750415","20200630",0
"3000809914","20200630",0
"3000554071","20200630",0
"3000428757","20200630",1
"3000637035","20200630",0
"3000082258","20200630",0
"3000646573","20200630",0
"3000554360","20200630",0
"3000755366","20200630",0
"3000414501","20200630",0
"3000424677","20200630",0
"3000631929","20200630",0
"3000649732","20200630",1
"4001445680","20200630",0
"3000577735","20200630",0
"3000751286","20200630",1
"3000552991","20200630",0
"3000650589","20200630",0
"3000601960","20200630",0
"3000631873","20200630",0
"3000623490","20200630",0
"3000618322","20200630",0
"3000769434","20200630",0
"3000561248","20200630",0
"3000388909","20200630",0
"3000719020","20200630",0
"3000571997","20200630",0
"3000743537","20200630",0
"3000646577","20200630",0
"3000662232","20200630",0
"3000724246","20200630",1
"3000615166","20200630",0
"3000605758","20200630",0
"3000666315","20200630",0
"3000615741","20200630",0
"3000766566","20200630",0
"3000628021","20200630",0
"3000410080","20200630",0
"3000621415","20200630",0
"3000171417","20200630",0
"3000636118","20200630",0
"3000771316","20200630",0
"3000597133","20200630",0
"3000572735","20200630",0
"3000581698","20200630",1
"3000629524","20200630",0
"3000421337","20200630",0
"3000564066","20200630",0
"3000736946","20200630",1
"3000744984","20200630",0
"3000567989","20200630",0
"3000568091","20200630",0
"3000752315","20200630",0
"3000600757","20200630",1
"3000365198","20200630",0
"3000565566","20200630",1
"3000624232","20200630",0
"3000628601","20200630",0
"3000172289","20200630",0
"3000794348","20200630",0
"3000714788","20200630",0
"3000632271","20200630",1
"3000667477","20200630",0
"3000724197","20200630",0
"3000425077","20200630",0
"3000611667","20200630",1
"3000578421","20200630",1
"3000687501","20200630",1
"3000513496","20200630",0
"3000604784","20200630",0
"3000619487","20200630",1
"3000723619","20200630",0
"3000527562","20200630",0
"3000602361","20200630",0
"3000666842","20200630",0
"3000751050","20200630",0
"3000431039","20200630",0
"3000168853","20200630",0
"3000730446","20200630",0
"3000552813","20200630",0
"3000551314","20200630",1
"3000776848","20200630",0
"3000580015","20200630",0
"3000625391","20200630",0
"3000635146","20200630",0
"3000605521","20200630",0
"3000629761","20200630",0
"3000431329","20200630",1
"3000628609","20200630",0
"3000639172","20200630",1
"3000418488","20200630",1
"3000592714","20200630",0
"3000559426","20200630",0
"3000770634","20200630",0
"3000656042","20200630",0
"3000615223","20200630",0
"3000599036","20200630",0
"3000563097","20200630",0
"3000623319","20200630",1
"3000362436","20200630",0
"3000411061","20200630",0
"3000639809","20200630",0
"3000629768","20200630",0
"3000601159","20200630",0
"3000577163","20200630",0
"3000727596","20200630",0
"3000665295","20200630",0
"3000573082","20200630",0
"3000607895","20200630",0
"3000665927","20200630",0
"3000388624","20200630",0
"3000817673","20200630",0
"3000670330","20200630",0
"3000557007","20200630",0
"3000665583","20200630",0
"3000427266","20200630",0
"3000707382","20200630",1
"3000627347","20200630",0
"3000768992","20200630",0
"3000607897","20200630",0
"3000589919","20200630",0
"3000645082","20200630",0
"3000708595","20200630",0
"3000559950","20200630",1
"3000641633","20200630",0
"3000663451","20200630",0
"3000586994","20200630",0
"3000652830","20200630",0
"3000679366","20200630",0
"3000625501","20200630",0
"3000575799","20200630",0
"3000421051","20200630",0
"3000565911","20200630",0
"3000630728","20200630",0
"3000618044","20200630",0
"3000627581","20200630",0
"3000560044","20200630",0
"3000640425","20200630",1
"3000630729","20200630",1
"3000718870","20200630",0
"3000623558","20200630",0
"3000755953","20200630",0
"3000649744","20200630",0
"3000623846","20200630",0
"3000640081","20200630",0
"3000665400","20200630",0
"3000558744","20200630",0
"3000625218","20200630",0
"3000650889","20200630",0
"3000626085","20200630",0
"3000555875","20200630",0
"3000621424","20200630",0
"3000248372","20200630",0
"3000429507","20200630",0
"3000508330","20200630",0
"3000627299","20200630",1
"3000186072","20200630",0
"4002149379","20200630",0
"3000618911","20200630",0
"3000650700","20200630",0
"3000751112","20200630",0
"3000426870","20200630",0
"3000636360","20200630",0
"3000425084","20200630",0
"3000631124","20200630",1
"3000428241","20200630",1
"3000807741","20200630",0
"3000603637","20200630",0
"3000642320","20200630",0
"3000557193","20200630",0
"3000739827","20200630",0
"3000752612","20200630",0
"3000786261","20200630",0
"3000425717","20200630",1
"3000812203","20200630",0
"3000612888","20200630",0
"3000625454","20200630",0
"3000563153","20200630",0
"3000621372","20200630",0
"3000579642","20200630",0
"3000662537","20200630",0
"3000666561","20200630",0
"3000592141","20200630",0
"3000770061","20200630",0
"3000555116","20200630",0
"3000586527","20200630",0
"3000567523","20200630",0
"3000587681","20200630",0
"3000622585","20200630",0
"3000642323","20200630",0
"3000640952","20200630",0
"3000647904","20200630",0
"3000658812","20200630",0
"3000625456","20200630",0
"3000611965","20200630",0
"3000629538","20200630",0
"3000791012","20200630",0
"3000623033","20200630",0
"3000590486","20200630",0
"3000629828","20200630",0
"3000641114","20200630",0
"3000723286","20200630",0
"3000192903","20200630",0
"3000567815","20200630",0
"3000635157","20200630",0
"3000585263","20200630",0
"3000598882","20200630",0
"3000650940","20200630",0
"3000568397","20200630",0
"3000571773","20200630",0
"3000635159","20200630",0
"3000622401","20200630",0
"3000556852","20200630",1
"3000592149","20200630",0
"3000611206","20200630",0
"3000606459","20200630",0
"3000740444","20200630",0
"3000622115","20200630",0
"3000209168","20200630",1
"3000815312","20200630",0
"3000121257","20200630",0
"3000630154","20200630",0
"3000365602","20200630",0
"3000628851","20200630",0
"3000806771","20200630",0
"3000651869","20200630",0
"3000558800","20200630",0
"3000694348","20200630",0
"3000784137","20200630",0
"3000448987","20200630",0
"3000616733","20200630",0
"3000722656","20200630",0
"3000663512","20200630",1
"3000627355","20200630",0
"3000665592","20200630",0
"3000668176","20200630",0
"3000636894","20200630",0
"3000650949","20200630",0
"3000751359","20200630",0
"3000574939","20200630",0
"3000629017","20200630",0
"3000620981","20200630",0
"3000636897","20200630",0
"3000715012","20200630",0
"3000612945","20200630",0
"3000754807","20200630",0
"3000471763","20200630",0
"3000555938","20200630",0
"3000639768","20200630",0
"3000587509","20200630",0
"3000600539","20200630",0
"3000623854","20200630",0
"3000599916","20200630",0
"3000620985","20200630",0
"3000568161","20200630",0
"3000598360","20200630",0
"3000557253","20200630",0
"3000699403","20200630",0
"3000739256","20200630",0
"3000553172","20200630",0
"3000659450","20200630",0
"3000395755","20200630",0
"3000666334","20200630",0
"3000654501","20200630",0
"3000588952","20200630",0
"3000581007","20200630",0
"3000358387","20200630",0
"3000627882","20200630",0
"3000624306","20200630",0
"3000405987","20200630",0
"3000665413","20200630",0
"3000594284","20200630",0
"3000741081","20200630",0
"3000777020","20200630",0
"3000426880","20200630",0
"3000563506","20200630",0
"3000556622","20200630",1
"3000579651","20200630",0
"3000645679","20200630",0
"3000650139","20200630",0
"3000708082","20200630",0
"3000568457","20200630",0
"3000417345","20200630",0
"3000677537","20200630",1
"3000561792","20200630",1
"3000628622","20200630",0
"3000616502","20200630",0
"3000651870","20200630",0
"3000803386","20200630",0
"3000563166","20200630",0
"3000666861","20200630",0
"3000411130","20200630",0
"3000578157","20200630",0
"3000597449","20200630",0
"3000593654","20200630",0
"3000467995","20200630",0
"3000434506","20200630",0
"3000603884","20200630",0
"3000665079","20200630",0
"3000658827","20200630",0
"3000553990","20200630",0
"3000632871","20200630",0
"3000619034","20200630",0
"3000596815","20200630",0
"3000667026","20200630",0
"3000527875","20200630",0
"3000728116","20200630",0
"3000651878","20200630",0
"3000677489","20200630",0
"3000811240","20200630",0
"3000411710","20200630",0
"3000629785","20200630",0
"3000633033","20200630",1
"3000656407","20200630",0
"3000611218","20200630",0
"3000791318","20200630",0
"3000631377","20200630",0
"3000764697","20200630",1
"3000412293","20200630",0
"3000630740","20200630",0
"3000657276","20200630",0
"3000604337","20200630",1
"3000566276","20200630",0
"3000245282","20200630",0
"3000766645","20200630",0
"3000784092","20200630",0
"3000664391","20200630",1
"3000634824","20200630",0
"3000634825","20200630",1
"3000714287","20200630",0
"3000726694","20200630",0
"3000565355","20200630",0
"3000637352","20200630",0
"3000738107","20200630",0
"3000624499","20200630",0
"3000659226","20200630",0
"3000651062","20200630",1
"3000624787","20200630",0
"3000421128","20200630",0
"3000821232","20200630",0
"3000752106","20200630",0
"3000554736","20200630",0
"3000655720","20200630",0
"3000645393","20200630",0
"3000633273","20200630",0
"3000552026","20200630",0
"3000618409","20200630",0
"3000554738","20200630",0
"3000654223","20200630",1
"3000591764","20200630",0
"3000552315","20200630",1
"3000588388","20200630",0
"3000577001","20200630",0
"3000667556","20200630",0
"3000199001","20200630",0
"3000422919","20200630",0
"3000569960","20200630",0
"3000578502","20200630",0
"3000594291","20200630",0
"3000584595","20200630",0
"3000807528","20200630",0
"3000614905","20200630",0
"3000669504","20200630",1
"3000645398","20200630",0
"3000648555","20200630",0
"3000815854","20200630",0
"3000667559","20200630",0
"3000668006","20200630",0
"3000613408","20200630",0
"3000504270","20200630",1
"3000724568","20200630",1
"3000186094","20200630",0
"3000567252","20200630",1
"3000665425","20200630",0
"3000739559","20200630",0
"3000562017","20200630",0
"3000723644","20200630",0
"3000621391","20200630",0
"3000613640","20200630",1
"3000424813","20200630",0
"3000812510","20200630",0
"3000556347","20200630",0
"3000585047","20200630",0
"3000617436","20200630",0
"3000594297","20200630",0
"3000421944","20200630",0
"3000413561","20200630",0
"3000764754","20200630",0
"3000610199","20200630",0
"3000635804","20200630",0
"3000753847","20200630",0
"3000600024","20200630",0
"3000740515","20200630",0
"3000586836","20200630",0
"3000664219","20200630",0
"3000733634","20200630",0
"3000662791","20200630",0
"3000647295","20200630",0
"3000663009","20200630",0
"3000661926","20200630",0
"3000431933","20200630",0
"3000623057","20200630",0
"3000600029","20200630",1
"3000706307","20200630",0
"3000819125","20200630",0
"3000576034","20200630",0
"3000559741","20200630",0
"3000809716","20200630",0
"3000613936","20200630",0
"3000238173","20200630",0
